Sa [cm/s^2],EDP [cm]
211.1273525,5.18468655
147.3525114,2.62514258
225.8983955,2.416018865
283.1192195,4.160510042
156.0787331,4.078271125
244.6836987,4.472824996
249.3656815,2.503275834
410.7473873,9.097333457
457.786945,7.20897036
91.02756301,1.96492172
368.0866426,5.276628218
161.5014265,2.770658014
118.0806694,2.181380688
164.8233462,2.281576947
175.1819553,4.176468512
254.3977759,3.962639535
198.2239745,4.386691207
115.8856301,2.692382572
186.1967494,3.335906531
89.15253243,2.121531306
463.4846868,4.983914487
161.9444977,3.347247362
304.8463548,7.112596975
300.8260819,6.301785907
161.1258234,3.17872497
106.6848076,2.448995084
106.4669498,2.145417729
321.3508743,3.734195671
207.4282461,2.918474347
362.6396015,4.185184834
175.9652779,2.755913966
55.06544998,1.730548279
131.4626503,3.309364569
319.6409307,6.851257897
242.1329299,4.585804754
531.1271781,9.485637478
258.5293944,2.501196497
94.09324747,2.004347646
709.1638092,4.347579236
364.3665273,7.201610012
110.1305676,1.862596414
243.6453139,5.134695178
214.9249718,4.510020506
153.4484522,2.505637729
93.1847507,1.567964188
140.3321342,2.433647542
249.8886345,3.798187559
168.8005582,3.120394519
146.4116975,2.536260899
224.6471098,4.160161486
751.6201311,6.750185271
246.4972995,3.845839389
315.682204,4.335287873
169.9627768,2.896817093
105.1751068,1.800390318
128.8828622,2.161159931
283.5769973,4.593502487
224.5445596,4.03630156
214.6592779,4.275163297
329.6403111,4.682936683
586.6390836,8.825891486
345.9129526,5.648993302
187.384892,2.913853845
253.0447828,3.577561769
342.3682769,6.032485744
226.9142972,2.06668049
440.2454836,8.188238438
393.5428498,6.603327856
291.2993985,3.297388747
105.2260163,3.61335203
124.7506811,2.375699829
136.280306,3.437485241
360.0324515,11.08906639
216.8207465,3.011158067
538.8129402,7.287030687
207.3593504,1.613234478
218.4024218,2.76439218
197.4452309,2.916441956
402.5491022,7.26507421
361.088272,4.56988448
239.7166855,4.067234021
173.2965409,2.884267727
183.8266094,3.851138048
184.9030716,6.42058309
302.8131885,4.489197328
354.3425164,4.090847738
477.4209541,5.586455211
358.4415958,4.540658565
131.9097928,2.146242911
353.0294251,8.912502514
233.0029219,3.828193724
157.011225,2.937159467
199.6250612,2.731342217
205.0256715,3.013703861
219.6960491,4.438054353
234.6895811,3.91564293
205.8830787,4.296379866
177.9092841,3.202252517
392.8895272,4.820396318
434.7998366,8.903538339
283.9549101,4.559197146
226.8545685,7.437808251
429.7155518,7.900680417
184.3995842,2.208710816
190.3678198,2.457187738
225.4587782,2.902828489
351.3766288,4.653336213
209.1799353,3.526915888
284.5080664,5.320297953
209.3525857,5.167660778
243.8763809,4.144171891
86.22247813,1.886732516
424.5785683,4.778767362
353.1155892,5.347552989
133.0199995,2.722713405
68.18635947,1.737084403
480.0905194,9.289501768
225.7038582,2.769968457
341.1967658,5.79804737
290.4419033,3.122100944
266.8583746,5.814387059
382.1147908,10.77977821
274.8346754,5.513144053
98.0935316,1.460196486
302.5906898,4.785258122
186.8951499,2.924782031
240.5492356,2.754041587
243.4829677,3.098991966
258.1257641,2.476379399
168.6572217,2.549238898
167.5666118,3.976486614
132.1442392,2.780339932
368.5349089,2.809217385
229.4507971,5.079591574
271.8930293,5.370333248
357.8639212,3.803264261
127.1325248,2.04020636
128.4159743,2.711149745
201.9563151,2.424368466
304.159471,3.504131295
145.5987018,2.071671361
153.90017,3.211688893
282.4928035,4.446662153
254.6230775,3.444241833
285.5705067,3.261600256
304.4347912,4.232266127
359.5061766,4.093092263
96.63252597,2.872921211
235.0178923,2.309707844
261.2002652,3.520666133
98.25942278,1.432992764
229.3727575,5.268646681
363.419014,6.307805672
107.0092027,1.739999891
223.9182731,3.318696495
167.2014895,3.368034969
306.5158799,4.953329831
129.1742022,1.226454151
128.6729561,1.479641976
404.6039841,4.988708433
275.6447248,5.831892013
419.2535438,6.539744189
330.6006234,3.761245574
293.5437178,5.24606377
232.3064661,3.180609163
117.5591872,1.708986893
218.7875926,3.725493356
241.9504032,3.502165274
278.8415538,4.150693404
142.6392939,2.071765178
229.1680469,3.774495763
494.2000542,5.45647622
169.1584377,2.283097651
230.7742771,4.840733598
238.7010345,3.86605565
142.293975,1.919950719
260.4420215,5.841849106
242.5646161,3.203623031
71.40926114,1.651305176
625.1680522,5.847728338
420.299684,9.69116438
388.8937469,9.159143507
329.1160323,4.873425083
186.7245504,2.69429865
124.5693733,3.11495657
175.8076186,3.399741402
278.3047988,4.247730512
541.2521114,10.6537784
136.72464,3.5338457
530.3504122,7.246950798
133.5174296,2.971877654
320.841084,4.787365707
212.0858116,3.932915357
87.28924439,2.296752819
714.8746038,11.59600058
124.1340167,1.924797192
157.1417405,2.9484263
177.3818834,3.718629181
183.8236418,2.289719492
242.7115166,3.815591988
256.4313901,3.452148028
589.6739845,6.941160936
429.6353684,6.365555478
345.9609705,4.216478198
160.8985776,3.591062795
364.5913552,5.493481966
199.8114453,5.077894717
191.508695,3.240266002
284.0588691,4.099833646
124.7929271,2.56442547
70.47089282,1.845904832
180.5425526,4.232114994
147.3678651,2.064599829
328.4632047,5.635023957
193.890705,2.360298441
433.2679384,7.162404171
171.3008832,2.260203688
295.0575715,4.509913928
276.7074762,6.423089961
264.1597696,4.348147416
138.8572081,2.197891187
225.8186489,3.214495339
206.7529939,3.554518183
167.1140641,3.426541636
190.0255228,2.711534874
174.6923812,3.456131569
189.56722,2.731920966
146.1071538,2.734017367
123.3470966,2.570944796
161.8059367,2.70129838
191.4702554,3.25213807
352.0938473,6.359298376
166.2558396,2.743599769
458.0795745,3.621480315
115.3800303,2.668057329
538.5496492,5.264070526
238.7304346,4.290081917
78.87411749,1.504036296
306.506823,6.102999467
76.71618045,1.15694381
257.8798221,3.450599834
635.72065,8.694902359
202.9253105,4.088330422
276.2698252,4.238357009
301.6342982,4.041984925
183.8639281,2.378708103
323.403525,5.024153481
183.8710283,2.310157496
332.3871377,8.889702786
136.9856708,2.430665102
226.921017,4.310202304
191.3437342,3.840599921
151.9640306,3.461253643
228.8690541,3.328159012
109.4187602,3.427881434
101.160703,2.21115259
110.4779509,2.33764208
150.1776294,2.957882578
326.7956749,6.537010487
224.721582,5.057339694
395.7686955,5.38444751
349.8843558,3.057611687
174.8708303,2.457352953
115.4115367,1.45858549
222.3851738,2.54953771
186.2369403,3.597026474
391.3377256,4.414415541
155.2064148,4.016664893
462.8798551,7.37871472
247.5033466,3.358380114
273.3321402,4.235037901
156.5772446,3.633916289
135.8366763,2.750097444
201.979361,2.864946909
221.711479,5.633421351
110.0808492,2.347869795
231.2478651,5.989994348
152.6609668,3.816921793
267.8309218,4.435669321
348.0983688,4.757388419
89.84486512,1.491763658
155.7959796,4.102616013
193.1122289,4.737640843
75.77120282,1.699023337
64.4501897,1.296090302
98.62539024,2.111098641
335.0526438,4.106053351
471.4990411,5.759574138
162.3883295,2.712668906
177.3299742,3.224132879
238.7157914,3.817839989
322.4852774,6.3623391
332.5985323,3.955182901
717.0063914,11.70715245
274.4183296,5.744719169
126.4169697,2.832620226
656.2898443,8.7567657
136.9956642,1.868667174
157.3220971,3.488146752
336.9196882,5.062702596
238.4687554,3.478810971
226.6835653,4.403279108
220.1067112,4.368299705
116.5741141,3.947801696
119.5931452,2.470977106
99.42072511,1.361930452
313.6805903,3.16331446
143.7641065,1.940867272
96.72838315,1.447577936
274.9064579,3.729956491
194.6780987,4.267487352
118.5970466,1.994213094
251.7486507,3.333819923
270.1578175,2.794676961
278.4145025,4.84342336
164.5372912,3.042070912
185.6986211,2.953408703
178.967136,3.136349501
237.2262556,3.409202473
279.3503415,5.078133866
476.9093721,11.09603155
164.1439944,3.301746238
163.0970679,3.952031024
201.9288088,3.913609878
379.8862358,5.575428686
181.8330774,5.650276739
340.3092826,3.248315719
155.0615422,2.491411899
146.4907657,3.865659565
516.8725878,6.374330265
329.5507592,5.628784113
287.0185975,3.964079686
220.182164,5.307419868
165.3376929,3.735901885
382.4027229,4.760317418
374.5409795,5.012292587
95.4901452,1.697728048
127.3848234,2.921231482
184.4435095,1.74639158
442.4803079,7.631801944
264.0303984,2.718543707
407.0873543,3.32068579
167.1129157,2.785726984
274.9779029,6.00938267
163.6486661,4.531934236
90.51683566,2.727033036
253.8414918,2.810559259
223.5783916,4.696075796
153.1630368,2.441527362
169.2790634,1.57916452
151.8852055,3.739066958
280.6685684,3.279950925
134.2445973,1.845227772
290.2966397,2.872400245
191.2473105,3.034373361
196.320941,4.720727139
145.0595353,1.858349512
147.8239213,4.41099173
159.7214132,2.51515575
142.1483925,2.518602742
157.2155259,3.255390921
162.0693865,4.423428761
107.0635889,1.738867316
96.23829297,3.224581283
50.06301814,1.428322749
284.0329383,3.074658127
138.5006685,1.776485787
243.6465742,3.247376143
182.1982255,2.735624412
326.0653177,7.994184761
262.5761148,2.819507426
441.5324208,13.12431751
245.6301643,1.942972071
283.1347301,4.087724677
183.5363649,2.902014292
142.4857555,2.855015119
97.20546861,2.253777863
114.8427265,1.810059067
504.243313,7.434502148
118.8724756,1.499250051
279.5516869,3.48840541
226.6850343,5.518291426
303.988089,5.880800393
197.4742162,2.584582457
192.8693414,4.919500971
295.5808742,4.321585506
188.9910387,3.307611839
246.0339955,4.480468414
428.6408763,6.204113412
294.054157,8.193617373
165.7315399,3.026452308
192.6436506,3.437347047
428.5864137,5.509322634
94.47969745,1.365774884
255.1007583,4.496473806
455.7689258,7.161505763
220.6760151,4.217102705
241.1013052,4.58300094
346.4336765,6.584018008
652.9034798,6.603033135
344.6469987,5.849132312
168.01517,3.509595858
220.0783679,3.260055678
158.7438944,2.86164341
220.6194654,2.968877057
69.34939255,1.744569263
136.4534968,2.364361468
285.93309,7.24544031
275.0985763,4.847230397
117.0530691,2.134427534
279.5643189,3.606973126
241.3296752,1.966880662
359.5818128,5.533528539
241.235176,3.192276823
140.6190893,2.801467923
143.6982967,1.819095335
122.3387912,2.917328572
245.67801,3.334001998
327.2716962,5.415288634
179.5352987,2.587721094
188.3790711,3.205557338
169.3791214,4.126631676
77.62331519,1.743298534
120.8603816,2.568968701
180.3011867,4.364089886
256.1386713,3.640063321
147.318252,3.072734175
123.6849109,3.163836709
130.1618622,3.346589432
319.7889132,5.646418422
250.2183144,8.000894099
234.8927331,2.760752764
317.336995,3.838332711
329.0983216,5.281706377
163.330929,2.617791715
97.26692576,2.290817096
110.2401505,1.551235317
335.9122277,5.073646333
274.1624135,5.344892347
113.6365611,1.742064029
180.4468214,2.896953217
212.9508854,2.119804017
232.0769877,3.06434645
213.2424909,3.864118308
148.2289973,3.82538441
369.6673559,7.362579605
173.327941,3.282313704
140.1648405,2.253166394
86.90844389,1.285560642
120.1477834,2.885357745
807.1096725,10.36561747
165.5368641,2.570770987
442.3554124,5.700585774
171.630028,3.107103942
355.6992044,4.254412791
165.7638155,2.495893155
156.8747617,2.655695309
259.5137008,3.560356038
236.6752793,5.508937293
304.6991683,4.917780363
172.9418854,3.559183
285.7413589,7.70139123
157.7081673,2.607589095
324.0370004,4.488482292
300.2684296,3.263621634
252.5285154,4.558490012
133.2111852,2.237994308
100.6721523,1.704736944
165.302853,3.511962453
232.7536645,2.667818808
106.2043053,1.106750618
279.7165206,6.701913361
470.1594164,8.951461137
175.7601146,3.691114826
204.9472306,2.160027303
134.9922472,2.307497826
213.5074697,6.44445372
144.7092655,3.326968067
357.6901519,4.321983684
315.7954604,4.114646234
245.0341952,3.600001018
192.1005678,3.060539651
474.1819794,4.957319932
79.19590221,2.908975402
259.2274038,5.293813794
301.4353526,5.071056236
224.2610106,5.497043987
409.954971,4.503558969
151.6334587,2.82210539
225.8836666,3.823880784
418.2552157,4.311920847
143.7796129,3.190220828
398.0433883,5.344491246
95.26410544,2.759667739
197.0024251,4.034939259
430.9412958,5.13882635
284.6976482,6.373606956
218.9538472,4.909949352
247.9142488,5.029878523
143.0406932,3.349306434
108.2376272,1.976008403
81.9051502,1.219731895
292.1223176,5.332039785
88.56474308,2.365355057
264.4338217,5.418510143
93.30189624,1.494580442
278.3056888,3.72934863
249.9553017,4.933431343
237.3817876,4.665292842
183.3066316,3.987673028
397.3549488,4.485848256
326.9970035,6.040487612
122.4256219,2.641164908
171.6049554,3.675211186
267.0519829,2.229623925
183.5002977,2.534577512
364.6600828,7.848133707
121.0817316,3.155163644
281.2046884,2.830694035
309.0652891,3.868028343
258.3719607,2.236020776
246.6847392,4.17406218
115.6355788,2.219297404
481.6983331,5.400129095
205.448359,2.766169473
120.6883869,1.891251923
137.524943,1.646400204
110.8736395,1.538972081
141.1349877,2.99661413
292.952038,4.761867774
187.7869596,4.339228237
240.1641572,4.455211495
321.5380251,4.652213134
160.1555852,2.669568806
313.8931964,3.330056544
201.0486791,2.906641161
190.8101106,3.150319593
256.5462305,3.724641192
202.1796582,2.149361212
166.9715865,2.404486209
490.0292966,4.932003761
224.5742442,4.043640185
221.761201,3.602205745
181.3539997,2.755755111
109.6480102,1.681320764
396.447869,4.316095999
139.2921769,1.462087857
231.588896,5.393179118
225.4320953,2.893005807
377.4895522,2.853865846
194.7602931,3.029582933
149.1176028,3.187027584
168.036397,2.393212295
234.1877198,3.560943517
200.5879508,3.50089256
109.5274102,2.247198613
357.7144408,6.962911649
175.0485528,2.10125716
722.5259513,11.95335325
217.9483851,5.28010795
194.6340168,3.846014938
228.5603528,2.964528774
243.6769345,2.877652848
284.2878543,3.886028069
759.1458102,8.04888748
87.66232744,2.0163488
136.0667389,3.277492773
158.8868745,3.69356073
253.8668753,5.265049299
183.8036081,3.16700209
286.2863371,4.259245315
113.8067627,2.354618092
378.7459942,6.090388134
248.752957,3.084424201
256.5000644,4.860163253
122.7689467,2.358186829
165.6793512,1.880898649
237.1955367,3.296767375
152.8902832,2.859852673
322.6697566,5.406873887
162.5816878,3.439480899
151.2261513,3.04954477
273.6995616,5.217054024
143.7718315,2.84263828
347.0304351,4.576558143
107.3623424,2.849510291
155.2790348,2.87299417
573.8261776,7.187674422
146.9541467,2.020233816
176.080114,3.822802578
250.2717883,3.29441153
259.7053674,5.148498609
875.4315007,7.164708281
425.1865598,6.261273472
172.7458148,2.763868445
300.4091312,4.478122176
429.5539405,4.145578412
214.4441986,3.104734825
69.71179505,2.027880504
189.8566451,5.945615555
118.8255596,2.791947959
289.3203735,2.766642787
208.5348332,3.115287594
360.2683314,5.823992194
135.9101923,2.155260635
378.4908129,9.220055062
126.7640271,2.409072659
448.5534207,8.541751011
238.9344466,4.176267641
385.6482024,5.600212103
111.8446364,3.583292688
330.0360297,3.599066235
165.7693659,2.616410071
106.1105854,1.434551121
398.3978558,6.04355214
266.4992503,4.693175386
203.7070251,3.963982444
244.4745738,5.18803517
174.6204991,2.216115535
115.3668607,3.302631068
80.93981049,1.097123632
97.56816382,2.325862472
175.8328938,1.886211081
301.5145995,5.659933591
208.8737275,3.749321766
233.8695006,5.209001513
177.0797741,3.716260089
254.4279422,5.660657984
322.4393386,4.139511131
154.3615129,1.875117088
120.61602,1.407771301
283.7552671,7.415663854
161.9038137,3.914997045
77.11680499,2.07509416
246.5890265,4.546407271
291.1504929,3.480372381
305.9749266,4.811327226
261.5022122,3.868049978
211.4216042,3.991309356
232.666052,3.289601725
547.6064788,13.40723761
224.3420987,2.688610096
185.9089513,3.956184826
423.6021982,6.970189998
379.1586965,5.049060815
491.8554644,14.43492911
346.3199652,4.541539969
285.7705882,4.275355182
423.2726794,10.32694698
202.9580098,5.331763054
191.3345703,2.248780926
150.0194749,3.687354135
497.9626542,7.38497009
665.6176252,9.40114919
354.9039396,4.479357912
166.1357582,2.121107823
124.3343862,1.696028104
143.3570339,1.976755217
225.5148794,3.181792025
119.5446247,1.730196331
105.4952092,2.775877624
107.6810152,2.315853194
271.4551032,4.510999344
83.73591175,1.322235751
276.9102292,5.212561677
268.0668027,2.208918953
133.2874173,2.150284687
140.3925686,3.07264358
166.9781833,5.008437626
162.405128,2.63319026
327.4783854,6.103472314
205.1093994,6.194390826
146.7998043,2.317375141
278.5366553,3.620191225
348.7318574,9.272125868
97.13352572,2.078385361
387.626979,7.400842318
134.9450366,2.772182661
87.58557099,2.268422067
227.3920099,4.433780994
374.4847559,6.020737022
391.2937578,2.705816639
182.2914648,2.778843714
304.0181565,4.112879369
207.0022807,2.785134314
200.465397,2.793664334
377.9540623,4.749419393
245.6917974,2.90268017
345.7091007,5.13419036
276.6365178,3.519189805
161.859266,2.40201749
284.7343298,2.893847445
204.0627538,4.337669186
123.0509172,1.487589867
241.7465608,4.80457818
218.724929,3.635470593
171.3481661,3.587713595
232.0996951,3.211750835
147.0812265,3.130836234
539.1871707,8.933686459
103.3080608,2.234418604
106.0259361,2.241185746
360.6510122,5.274566114
152.7486594,2.707796387
162.2621868,3.05383691
162.3762929,2.670758755
335.3267369,3.177463101
232.1455886,5.001162534
277.578541,3.668119659
91.16586236,1.87682308
94.58921276,1.895525896
243.3824482,4.632464997
90.28973739,2.815580396
538.6137504,3.990229059
255.3476251,4.386167414
406.8716467,5.146545424
95.02224517,1.393803053
282.2229565,3.992244699
276.6882851,4.141321048
377.0029858,9.605448208
186.2185812,2.219095732
115.0118265,3.750460514
156.3624596,2.870822578
171.1820521,3.77209484
188.3691551,2.921501669
198.4679648,2.584215528
247.4775408,4.716152936
592.6240858,9.195316099
147.8530829,3.468302494
160.118988,2.727454202
502.548023,8.601956036
703.9463497,8.087427091
155.263469,3.982428783
88.8695627,1.961805539
277.420041,4.056335984
157.3773124,1.852158229
211.6235004,6.417426684
209.3785375,4.242645979
255.6032279,3.662013926
118.3040313,2.452326504
245.5104477,3.646651026
180.2126195,2.689109683
108.5871269,1.769407386
205.2604832,2.325483607
133.9162834,3.627782267
849.1783016,12.19904489
224.7601468,3.529110431
209.5054867,3.194380418
196.8840286,4.366546289
207.6169121,2.175988707
390.0409577,2.654832404
114.0132036,1.81552167
152.7204491,2.186499954
354.1977735,7.419170717
274.0681855,3.440775022
200.3605849,2.194889255
415.9962073,3.917166704
209.3751881,3.103683126
343.6642206,6.049400723
219.1659137,1.877248588
511.2754905,5.894950292
324.690119,3.978288477
298.6105742,6.161152242
146.5001043,4.634489186
178.2682359,3.605137628
263.2450509,5.035953398
251.6104992,3.417210398
111.8808962,1.714719229
250.1542291,3.922389754
259.3997274,5.001670108
95.28761074,3.517180246
127.4201824,2.632046601
437.7388559,4.682366467
169.7361496,2.353888905
128.6145863,1.851481706
185.1370137,3.804029556
395.8421762,6.179967146
268.7762228,4.390723917
75.81301446,1.906014828
169.1754877,2.946537966
103.510677,1.83820288
164.4523189,3.310390515
89.45969726,2.209183979
301.0334287,3.52117086
356.7282271,2.851156222
327.2217166,4.118373669
351.9788084,3.816378398
395.1031847,4.435057586
149.3775342,3.546063147
172.5827812,2.518758685
114.0457205,2.202057128
86.70819807,3.89095752
141.0995866,2.660980958
118.0418874,1.797974432
225.10358,3.930815695
183.8681565,2.211633855
269.7032896,3.482353244
141.2092737,2.299335853
257.7095407,4.111849581
240.7142433,5.324092751
101.1605986,2.162318364
87.00316338,1.769786061
72.88917759,1.73528979
161.0789283,2.137536109
228.3466743,4.173208248
279.4707052,3.698212484
137.2021469,2.941457788
179.5836489,2.876190953
75.08367609,1.323069873
509.4221169,4.316422187
151.3290525,2.900759149
262.0200954,4.676142837
102.927642,1.810987712
173.929005,2.166539845
345.3812175,3.754955607
123.8239645,3.137190107
277.8051143,3.578269994
125.6322626,2.615048855
297.9914353,4.537305494
277.1280379,5.587018207
207.0477514,3.032852016
512.2510977,6.790421675
102.7488724,3.28328841
282.7443987,5.304027654
509.0233483,11.82553456
254.1994109,4.311473412
306.6754101,5.558960229
201.0547327,4.553420495
332.8730534,6.353035715
93.94532668,1.547050602
128.6031416,1.45575816
131.1552492,2.914955117
127.7802442,1.976706873
679.8744636,14.37443419
497.0891395,7.604541883
163.7929917,3.535601698
270.4285629,5.121432648
100.4973702,2.783096459
157.2494274,2.648871833
191.1841152,3.243698814
253.5595064,4.290409876
387.6161903,7.24721435
293.7897333,5.120267422
217.4500339,3.167462871
394.7427667,7.148917072
201.2146742,3.679366344
299.0777758,3.52826366
573.7883145,7.396425557
126.2960686,1.822911733
192.2376539,2.735272272
138.1895879,3.037665618
104.6185955,1.30163883
350.3851859,3.545950351
176.5001256,4.466935729
98.24589891,2.267507782
135.3095812,3.030735518
349.6212005,6.701566854
297.9275398,6.29401144
231.4887671,4.098241429
103.8055785,2.632902633
171.6549965,2.512019132
139.3154097,2.427981872
413.107455,5.308426988
160.5166256,2.436630064
328.1245582,4.268661586
488.9255462,7.332910119
412.8191273,5.441311609
294.4301163,4.699892187
119.3594496,2.115226397
657.9728374,8.23756522
117.5689704,2.965341137
158.7223058,1.849339454
217.8042122,5.154325031
312.3212228,5.462464594
249.756222,5.783971505
150.1994728,3.637941463
137.2023849,1.879344051
107.9750822,2.106297558
183.3193519,2.835459911
191.5789655,2.281295793
205.4048957,5.244665755
183.3287394,2.924190246
278.4113095,4.076360108
205.3976488,4.411851049
166.3668987,2.880269846
192.5813927,3.210057229
476.2007762,7.214497188
226.3416918,4.422207468
362.3693605,6.480942855
183.4082647,3.726492326
157.5943663,3.555453833
423.8793993,5.311634947
293.0631527,2.861968883
165.0589702,4.928487045
420.4109684,5.021904383
196.3032243,5.051349209
212.7177578,5.309823897
214.327783,4.525849997
203.9827714,4.123318986
250.9507195,4.233937193
111.6579679,2.129928659
284.4901559,3.939901449
68.76825162,1.331378142
217.7293303,3.118297675
129.0809501,3.842040438
272.3995358,2.511641832
136.2121681,2.444939045
330.7442775,4.435481807
157.4982261,3.627044359
140.6102602,2.82321017
249.629472,3.125343765
184.7901155,4.490565481
171.1697261,4.582993947
168.8846798,3.244839166
327.5126549,5.03113703
173.9194069,3.396239294
208.0705846,3.122576448
165.6384173,4.254448084
201.9279937,2.127805591
151.254841,4.071789678
280.0523864,3.564574028
248.7196787,3.232631064
327.5237455,5.087539492
247.4002497,4.345497923
256.1496376,4.701391422
240.1814619,4.553491947
455.9000636,4.392369556
206.7163425,4.185024067
185.1952812,3.844757061
250.5277726,4.816944644
181.6570143,3.328616529
117.4286784,2.499690049
165.6881289,2.391276806
168.6736759,3.00328415
273.9774365,5.26748159
282.2452701,2.980095914
198.9297952,3.06849989
245.0232581,2.807801117
144.090875,3.791583303
209.5491293,3.967136028
189.9968519,4.588465013
304.4279898,4.204633332
330.1093183,5.666635477
169.3572135,3.528692883
88.19617556,2.450229487
225.8816134,3.96954345
381.2622813,6.245344792
371.581391,3.509510833
295.1811526,6.208242608
350.7476893,4.515407386
141.3764368,2.222434744
121.2188167,1.542433984
272.6622618,4.380649534
204.0804205,3.529825652
125.3570945,2.65678167
306.3568274,5.482960073
421.2885321,5.422413139
248.2660281,5.261387963
250.5470873,3.573691
232.7500633,2.787271262
157.1347168,2.572302566
221.6223506,3.072264181
328.7754741,5.098771923
127.9320704,2.751160925
344.4081313,3.785132343
397.2995389,6.058581177
210.7247479,3.103366699
207.896652,4.428850469
419.4305376,4.838727263
274.55677,4.197759142
270.7800977,3.728623359
204.5019983,3.241557926
149.2736298,3.155087165
177.3487163,2.583850718
267.3592451,2.948130596
142.2867023,2.066413463
216.3274545,2.550520691
155.0309532,3.201381836
116.498494,2.425288746
474.0441285,7.720464445
330.9826942,4.020161499
199.1163778,3.714809112
377.3790486,4.660895724
228.2771991,4.390457206
274.3415723,4.96649222
268.8415736,4.444633987
253.163613,6.639308327
220.8592381,2.785862778
218.3575282,3.43900387
155.9643585,2.849815155
382.9732721,5.738493293
190.6651514,3.989191584
215.2027304,5.201978141
132.1942473,2.12473326
222.763082,3.846196393
445.8554451,3.634118786
129.7719537,1.627014118
308.5820088,4.83729646
109.8832566,2.192974855
282.7430497,3.730728566
453.8933926,4.126517307
232.741657,3.451236248
127.1883718,3.254018496
494.3685788,7.221643896
133.6603818,2.050323079
159.7195291,2.864358563
269.959694,5.602007831
262.0375164,4.952234721
211.6781199,1.971843021
247.3668711,4.228079516
269.8720145,5.199667039
202.6630962,3.302189494
248.8441917,2.975178301
184.251455,3.343048722
171.6743366,3.417050435
172.4234566,2.710093862
227.8326486,3.454293096
136.2121949,2.57111063
157.8028302,3.215787135
207.3470549,3.836265139
259.8886589,4.860810058
199.2763187,3.150057724
219.2382477,2.914639288
163.010329,3.61772639
106.9794497,2.567287445
165.0282504,2.349360917
165.9132395,3.374597267
431.3739245,7.027321857
356.0902598,4.382459643
279.2425658,6.218970304
391.0882459,5.773725231
228.1638486,2.618900911
167.7674436,3.25144457
329.2349725,6.581892921
159.3136357,2.396294443
151.7959588,2.615858639
283.5908181,6.248218382
166.7571624,3.657007633
134.1609159,2.392318192
151.3445651,2.500174839
162.4314066,3.27918308
114.8382642,2.57831808
154.579504,3.064933817
281.5365079,3.638754748
610.3339116,7.832855609
166.3177839,3.397557355
291.2237489,6.534065791
508.8663446,9.532906522
217.8567951,3.496376937
183.4711798,2.982711356
242.3764614,3.612160829
242.1386913,6.427300932
148.8197322,3.644596607
231.6031223,6.054699764
165.8927507,3.087118598
130.7148915,3.046586881
232.1304018,2.460228828
335.6364873,3.571128713
291.1056356,4.640837506
219.6736122,2.874551596
305.907448,3.098389212
365.4360111,4.998747516
205.3689867,4.530187137
188.0052699,2.833484738
307.1970321,4.364962395
218.626011,6.533603904
530.6128842,10.80680198
119.0011205,1.915139165
108.401472,2.191590456
132.8578661,1.422495697
234.3643299,4.359875368
213.5508088,3.664127614
196.1446726,3.706799571
341.5472222,7.114850994
204.238969,4.012030185
280.0995543,3.028597112
473.4737655,4.204044501
379.3290247,5.694549199
174.3296077,2.623245149
626.3568975,6.132001937
347.3957609,2.855006443
244.8717856,3.266960416
132.7324604,3.151606645
490.6498362,5.53113267
208.2212965,3.505513465
207.9993503,2.975740454
222.5598282,3.905548682
244.2247291,3.805968566
624.2821014,10.70268176
415.8110412,4.394176633
211.3184261,3.89793275
465.0493306,6.547514691
185.8946918,2.059408773
132.6094753,2.741962235
176.9883912,2.37791034
164.7706488,2.094423956
206.9381084,3.423017956
212.4851179,4.823043796
324.2761737,5.510165625
157.3216635,4.219935625
352.060538,4.620188686
189.9180503,3.289065988
279.5248093,4.960624518
523.1539833,8.610478104
234.0505715,3.207181856
278.1710497,3.894958289
158.1487568,2.799383417
244.9148349,3.884103973
151.2244528,3.013329872
202.3982113,3.813412123
157.1257501,2.59786419
229.0688147,3.974768913
144.7755073,3.375269767
329.0476008,3.594935554
248.6217411,3.49218351
119.7449108,1.274228013
86.98303831,2.583856869
107.8197536,2.817396623
141.2074997,2.330653947
218.34251,3.202692412
263.063398,7.267998009
123.9341586,2.534283239
94.10682727,1.307760202
173.4571026,4.223780323
97.89833245,2.263150327
195.9975636,4.612722086
127.1078354,3.437100178
270.8011543,2.317367939
162.2994082,2.743638579
226.4865601,6.909744965
139.1416179,2.636858023
498.140256,5.736161215
228.5810072,3.831232761
192.5804437,4.644452679
117.2941871,2.263220462
257.752855,6.143568033
130.8844961,2.036003623
126.4333026,1.743515716
157.1474897,2.364781436
160.3040758,2.509467615
163.6019123,3.107780126
480.9454978,10.61053663
298.1176622,3.239201506
416.5398417,3.619827113
61.91674192,1.180147823
192.6068617,2.164225958
204.4933316,3.61875813
188.4451645,3.187951787
478.2172551,5.08472001
171.899955,3.534139988
149.6886989,1.910916706
255.0663768,3.812046257
121.8961348,2.546557499
473.4307107,6.034269796
353.6689331,5.271035527
660.0319278,7.257433802
285.1866126,3.7925602
241.7618881,3.645101898
394.0233992,5.604697065
233.9745293,3.304895693
217.4840179,3.694896033
140.5285162,3.291573483
152.2620095,1.594327155
215.6851145,3.178812566
300.063984,4.681347173
348.4523158,5.010710139
161.0843078,4.703447482
175.5749194,3.906087596
144.5580028,3.112391921
121.698095,2.869002393
252.0033751,3.091090495
190.6298398,3.900792396
412.5722297,5.329208417
